,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
360,358.0,22.73,-0.3355102539,0.715637207,-0.7587127686,-0.1020355225,0.2843017578,-0.9575500488,-0.7217246294,-0.2645277977,-0.7098107338,-0.04644712806,0.03892476112,-0.1307862401,-311.8410034,-44.41151428,-116.4538269,-5.003479004,72.3462677,137.6479034
361,359.0,22.74,-0.3135223389,0.7602233887,-0.7144622803,-0.1021270752,0.2831573486,-0.9588928223,-0.8263226748,-0.4060106277,-0.6173191667,-0.03998550028,0.05794079602,-0.134978056,-311.3823853,-43.64382935,-116.6388702,-5.035385132,72.49404907,137.6559753
362,360.0,22.75,-0.286895752,0.8200683594,-0.6647796631,-0.1006774902,0.2833404541,-0.9555206299,-0.9099339843,-0.5313664079,-0.4868149161,-0.03291693702,0.0676336363,-0.1372625232,-311.4659729,-43.88748169,-116.8467865,-5.350219727,72.51161194,137.5437622
363,361.0,22.76,-0.2786102295,0.8332214355,-0.6656188965,-0.1000518799,0.2805328369,-0.9484405518,-0.9299519062,-0.6108694673,-0.3782349229,-0.02537220158,0.07228458673,-0.1415459514,-310.421814,-43.47320557,-116.688797,-4.608016968,72.59098816,137.7349701
364,362.0,22.77,-0.2832641602,0.8164978027,-0.6959381104,-0.09495544434,0.2774963379,-0.9451751709,-0.9108895063,-0.6677146554,-0.2963277996,-0.02172127366,0.06492360681,-0.1552511007,-309.43396,-42.76161194,-116.6994476,-5.015823364,72.48532104,137.7211914
365,363.0,22.78,-0.2738800049,0.8175354004,-0.7175598145,-0.09062194824,0.2733001709,-0.9407348633,-0.9040763378,-0.705585897,-0.1866289973,-0.01336640585,0.05584435537,-0.1597726196,-309.7186584,-42.8324585,-117.2815094,-4.738418579,72.65672302,137.6112671
366,364.0,22.79,-0.2659454346,0.8376617432,-0.7237548828,-0.09014892578,0.2727813721,-0.9363861084,-0.9013010859,-0.703574419,-0.05387495086,-0.009464608505,0.04308648407,-0.1688353568,-309.0426025,-42.69935608,-117.4358673,-4.877914429,72.65512085,137.62117
367,365.0,22.8,-0.2858123779,0.8572845459,-0.7235717773,-0.08862304688,0.2730255127,-0.9361419678,-0.8890917897,-0.7036303282,0.06052006781,1.225054075e-05,0.03443786874,-0.1710527092,-308.2288513,-42.15661621,-117.5321808,-4.905715942,72.64230347,137.8375244
368,366.0,22.81,-0.2999420166,0.8703613281,-0.6967163086,-0.09187316895,0.2747802734,-0.9322967529,-0.8482311964,-0.7382066846,0.1880175769,0.0201534722,0.02827185206,-0.1741395742,-308.284668,-42.12690735,-117.6924286,-5.049697876,72.66148376,137.7227936
369,367.0,22.82,-0.3017883301,0.8600311279,-0.6593170166,-0.09552001953,0.274230957,-0.9281768799,-0.7923519611,-0.8271110058,0.3528997302,0.04352723807,0.02338628285,-0.1703126132,-307.5345459,-41.9047699,-117.6370392,-4.912490845,72.61256409,137.8517303
370,368.0,22.83,-0.3017578125,0.8268737793,-0.6564331055,-0.09600830078,0.2713165283,-0.9286651611,-0.7341602445,-0.9801026583,0.5220682621,0.06133206561,0.0150721604,-0.1742096096,-306.3023071,-41.27934265,-118.087204,-4.982452393,72.68132019,137.8053741
371,369.0,22.84,-0.3112182617,0.781539917,-0.6876678467,-0.09609985352,0.2662963867,-0.9285888672,-0.6843394637,-1.189672947,0.6647412777,0.07136739045,0.001251419424,-0.1751933843,-305.7401733,-41.02532959,-118.0227356,-5.198043823,72.86643982,137.8565826
372,370.0,22.85,-0.3079986572,0.7594909668,-0.7130737305,-0.09733581543,0.2609100342,-0.9293365479,-0.6942075491,-1.399307132,0.8024112582,0.0762809217,-0.0203990154,-0.1801221073,-305.364624,-40.95288086,-117.9802551,-4.826583862,72.60238647,137.7969818
373,371.0,22.86,-0.2869720459,0.7753143311,-0.7258453369,-0.1002502441,0.2557220459,-0.939453125,-0.7906523347,-1.565861225,0.9638688564,0.07631634176,-0.03311773762,-0.1845940799,-304.2230225,-40.73854065,-118.5255432,-5.020294189,72.76777649,137.6413269
374,372.0,22.87,-0.272857666,0.7900543213,-0.760055542,-0.1056518555,0.2475891113,-0.9420776367,-0.8988394737,-1.632506013,1.124767661,0.07801064849,-0.04179032519,-0.1780240685,-304.1372375,-40.5168457,-118.4740448,-5.004226685,72.81108093,137.9671326
375,373.0,22.88,-0.2627258301,0.7726593018,-0.8087768555,-0.1095581055,0.2411956787,-0.9399871826,-0.9638046622,-1.604929566,1.275163651,0.08290500194,-0.04590943456,-0.1850763857,-303.2457886,-39.92771912,-118.7814026,-5.045883179,72.77952576,137.8511658
376,374.0,22.89,-0.2430419922,0.7210693359,-0.8416900635,-0.109085083,0.2378234863,-0.9419708252,-0.983404994,-1.516054749,1.392876387,0.08597455919,-0.05061843619,-0.1966941506,-302.7628784,-39.66740417,-118.6930542,-4.79359436,72.90090942,137.9120178
377,375.0,22.9,-0.2269287109,0.6787872314,-0.847869873,-0.1081848145,0.238494873,-0.9517059326,-1.009489059,-1.440354466,1.465943098,0.08163440973,-0.05733120069,-0.2152606398,-302.4746704,-39.75450134,-118.7540436,-5.305786133,72.8283844,137.7953644
378,376.0,22.91,-0.2018737793,0.6555786133,-0.834274292,-0.1133728027,0.2390289307,-0.9529571533,-1.053228855,-1.373862267,1.54575038,0.09062097967,-0.06049716473,-0.2235284299,-302.1190186,-39.42478943,-119.0876007,-5.138290405,72.93580627,137.7918854
379,377.0,22.92,-0.1843109131,0.6364593506,-0.8210754395,-0.1222229004,0.2402954102,-0.9530487061,-1.093547463,-1.332749128,1.618256807,0.09652760625,-0.06419443339,-0.2274656445,-301.3284302,-39.52659607,-119.2519684,-5.460144043,73.0496521,137.7451935
380,378.0,22.93,-0.1484222412,0.621887207,-0.7931671143,-0.1316070557,0.241973877,-0.9612884521,-1.134611249,-1.304978251,1.69167161,0.09618831426,-0.06914152205,-0.2231577188,-300.7484131,-39.07670593,-119.4757996,-5.387634277,72.80874634,137.9685669
381,379.0,22.94,-0.0969543457,0.6170654297,-0.7644500732,-0.1403198242,0.2433166504,-0.967010498,-1.182820082,-1.279652119,1.789808273,0.09458136559,-0.07883169502,-0.2161554694,-300.0428772,-39.4367218,-119.5681458,-5.155899048,72.97224426,137.943985
382,380.0,22.95,-0.08032226563,0.6239013672,-0.7627410889,-0.1489105225,0.2421875,-0.9687805176,-1.211234093,-1.313162088,1.9114362,0.09832496941,-0.08169619739,-0.196245417,-299.8467712,-39.24880981,-119.7271729,-5.340652466,72.8366394,137.8200684
383,381.0,22.96,-0.06616210938,0.6039276123,-0.777633667,-0.1560821533,0.2444152832,-0.9677886963,-1.184175134,-1.337782264,1.999073625,0.1072942317,-0.08928406984,-0.1742133498,-299.8361206,-39.37908936,-120.2780151,-5.43081665,72.83880615,137.7943268
384,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,482.0,22.97,-0.03887939453,0.5364685059,-0.8031921387,-0.161895752,0.2464752197,-0.9674987793,-1.083654404,-1.272065282,2.042287827,0.1097970679,-0.09494062513,-0.1537719816,-299.4108887,-39.58190918,-120.4977417,-5.305053711,73.14802551,137.7302399
485,483.0,22.98,-0.02210998535,0.4570617676,-0.8271179199,-0.1653747559,0.2472991943,-0.9720458984,-0.9786368608,-1.144558191,2.02885437,0.1139878184,-0.1023532674,-0.1274828613,-298.9565735,-39.45359802,-121.0090179,-5.730987549,73.0901947,137.6238403
486,484.0,22.99,-0.02493286133,0.4031219482,-0.8419342041,-0.1693115234,0.2475585938,-0.9744110107,-0.9345322251,-1.052697539,2.002694368,0.1151801199,-0.1097866818,-0.09332595021,-298.529541,-39.79972839,-121.5153656,-5.271682739,73.12355042,137.8060608
487,485.0,23.0,-0.007339477539,0.3668212891,-0.8338928223,-0.1718292236,0.248336792,-0.9754333496,-0.9358223081,-0.9908668995,2.00549984,0.1199274659,-0.1152972952,-0.06602855027,-298.1229858,-40.02972412,-121.6471252,-5.597045898,73.04351807,137.8298187
488,486.0,23.01,0.03805541992,0.3397827148,-0.8051605225,-0.1698150635,0.2461242676,-0.9796600342,-0.9465750456,-0.9036774039,2.035096407,0.122089155,-0.1150187328,-0.04168672487,-298.1673889,-39.97846985,-122.0059052,-5.801391602,72.97093201,137.7194214
489,487.0,23.02,0.06355285645,0.3199615479,-0.7769165039,-0.1659545898,0.2427062988,-0.9836120605,-0.9293241501,-0.8329558372,2.067112684,0.1167726889,-0.1170347407,-0.02989851125,-297.9369202,-40.03543091,-122.8123779,-5.901000977,72.89929199,137.8703308
490,488.0,23.03,0.06349182129,0.2976531982,-0.7640075684,-0.1597595215,0.2390899658,-0.9855041504,-0.8504235148,-0.7956750393,2.10313797,0.1057535931,-0.1161055639,-0.02723588236,-297.3279419,-40.47926331,-123.1704712,-5.81388855,72.81135559,137.8094635
491,489.0,23.04,0.04025268555,0.2779083252,-0.7739715576,-0.1558532715,0.2377624512,-0.9842987061,-0.7343181968,-0.7951865792,2.133117914,0.09838648885,-0.1164267436,-0.03151424974,-297.7641602,-40.50865173,-123.4351196,-5.702346802,72.89128113,137.7663879
492,490.0,23.05,0.03350830078,0.2631988525,-0.7954559326,-0.1586608887,0.2380828857,-0.9795837402,-0.6517745852,-0.771843493,2.149513721,0.09708873183,-0.1100372896,-0.03306234628,-297.7697144,-41.07859802,-123.7778168,-5.600738525,72.79092407,137.782959
493,491.0,23.06,0.05236816406,0.2487030029,-0.8217163086,-0.1659545898,0.240524292,-0.9780883789,-0.6174845099,-0.7071270347,2.141079664,0.09707142413,-0.09951727092,-0.03100745007,-297.7782593,-41.13540649,-124.3246765,-6.171615601,72.8629303,137.6747284
494,492.0,23.07,0.07089233398,0.2583770752,-0.83644104,-0.1694946289,0.2444000244,-0.9803466797,-0.6055101752,-0.6081038117,2.096309662,0.09607247263,-0.08895251155,-0.01949300803,-298.1177368,-41.48158264,-124.3397217,-5.781585693,72.84133911,137.6513367
495,493.0,23.08,0.1052856445,0.2616271973,-0.8293457031,-0.1783447266,0.2467651367,-0.9820556641,-0.5581786036,-0.4741816819,2.039494038,0.08931789547,-0.07458502054,-0.007220095955,-297.227356,-41.61859131,-124.770813,-5.916259766,72.82614136,137.849411
496,494.0,23.09,0.12109375,0.2457275391,-0.8144989014,-0.1813354492,0.2472076416,-0.9823608398,-0.4568226635,-0.4089014828,2.023101091,0.07336848974,-0.0693878606,0.01370835491,-297.9837036,-41.72668457,-125.4084625,-6.148254395,72.93544006,137.6716766
497,495.0,23.1,0.1253662109,0.2226257324,-0.8063964844,-0.182220459,0.2471160889,-0.9828033447,-0.3112779856,-0.3972408473,1.98953712,0.05794905499,-0.06397951394,0.0405674018,-297.5119019,-42.43280029,-125.752182,-5.941711426,72.86419678,137.8109894
498,496.0,23.11,0.1262817383,0.1837768555,-0.8173522949,-0.1835784912,0.2429504395,-0.979309082,-0.1263704598,-0.407017827,1.924538732,0.05422595516,-0.0554004088,0.06182448566,-297.7671814,-42.83976746,-126.3721619,-5.81918335,72.77464294,137.7273712
499,497.0,23.12,0.1241912842,0.1402893066,-0.8403167725,-0.1814422607,0.2413330078,-0.9728546143,0.02677382343,-0.4209749103,1.87664783,0.04493578151,-0.05254629999,0.07729186118,-297.0829773,-42.96281433,-126.8529968,-5.991134644,72.88139343,137.8548584
